id,name,active,create_date,IMEI,DID,MDR1,MDS1,MDT1,MDR2,MDS2,MDT2,MDR3,MDS3,MDT3,MDR4,MDS4,MDT4,CHAN
1104,Record_1104,True,2023-12-23 09:40:41,602194654429551,00000M5,28.93,0,2,58.12,0,2,7.14,0,2,3.33,0,3,1
1105,Record_1105,True,2023-12-23 08:40:41,488430241203877,00000M5,26.84,0,3,58.06,0,3,6.34,0,1,3.69,0,2,1
1106,Record_1106,True,2023-12-23 07:40:41,480705924811081,00000M5,32.51,0,3,57.65,0,1,7.79,0,1,3.59,0,3,1
1107,Record_1107,True,2023-12-23 06:40:41,937454404570267,00000M5,28.8,0,2,52.08,0,1,6.98,0,1,3.97,0,1,1
1108,Record_1108,True,2023-12-23 05:40:41,270209295286559,00000M5,22.56,0,2,60.31,0,1,6.54,0,1,3.11,0,1,1
1109,Record_1109,True,2023-12-23 04:40:41,846633744328598,00000M5,34.22,0,3,58.13,0,1,7.92,0,3,3.84,0,1,1
1110,Record_1110,True,2023-12-23 03:40:41,098074546651920,00000M5,34.88,0,3,62.6,0,1,6.92,0,1,3.1,0,1,1
1111,Record_1111,True,2023-12-23 02:40:41,375748883323761,00000M5,34.49,0,1,63.83,0,1,7.75,0,1,3.57,0,1,1
1112,Record_1112,True,2023-12-23 01:40:41,941769286566785,00000M5,34.4,0,2,52.32,0,2,7.92,0,1,3.48,0,2,1
1113,Record_1113,True,2023-12-23 00:40:41,528639064753735,00000M5,24.43,0,2,66.97,0,3,6.02,0,1,3.0,0,1,1
1114,Record_1114,True,2023-12-22 23:40:41,058650949223886,00000M5,21.69,0,3,54.32,0,1,7.28,0,1,3.35,0,2,1
1115,Record_1115,True,2023-12-22 22:40:41,494902179651457,00000M5,28.69,0,3,50.57,0,2,7.86,0,2,3.85,0,3,1
1116,Record_1116,True,2023-12-22 21:40:41,874286808530233,00000M5,22.72,0,2,69.24,0,3,7.33,0,2,3.75,0,1,1
1117,Record_1117,True,2023-12-22 20:40:41,437469261755122,00000M5,34.01,0,3,57.3,0,3,6.09,0,2,3.61,0,2,1
1118,Record_1118,True,2023-12-22 19:40:41,094274327388247,00000M5,25.29,0,2,64.08,0,2,7.19,0,1,3.59,0,2,1
1119,Record_1119,True,2023-12-22 18:40:41,476018775139321,00000M5,20.52,0,3,62.54,0,1,7.98,0,3,3.92,0,3,1
1120,Record_1120,True,2023-12-22 17:40:41,410215812861050,00000M5,27.63,0,1,69.68,0,1,6.95,0,3,3.7,0,3,1
1121,Record_1121,True,2023-12-22 16:40:41,324315396583360,00000M5,22.4,0,3,55.93,0,1,6.5,0,2,3.42,0,2,1
1122,Record_1122,True,2023-12-22 15:40:41,582512571899379,00000M5,25.3,0,1,54.13,0,3,7.73,0,3,3.21,0,1,1
1123,Record_1123,True,2023-12-22 14:40:41,110909572745828,00000M5,25.38,0,2,60.89,0,2,7.17,0,2,4.0,0,3,1
1124,Record_1124,True,2023-12-22 13:40:41,862353061084277,00000M5,29.58,0,2,50.86,0,3,7.44,0,3,3.41,0,2,1
1125,Record_1125,True,2023-12-22 12:40:41,057555104995676,00000M5,31.83,0,3,66.75,0,3,6.03,0,3,3.62,0,2,1
1126,Record_1126,True,2023-12-22 11:40:41,906113330017901,00000M5,25.28,0,3,63.51,0,3,6.07,0,3,3.22,0,2,1
1127,Record_1127,True,2023-12-22 10:40:41,063887895903954,00000M5,24.77,0,3,59.6,0,1,6.1,0,3,3.35,0,2,1
1128,Record_1128,True,2023-12-22 09:40:41,586756515166603,00000M5,29.03,0,2,50.46,0,3,7.36,0,3,3.93,0,2,1
1129,Record_1129,True,2023-12-22 08:40:41,342534622119532,00000M5,30.33,0,2,65.43,0,3,7.69,0,2,3.1,0,1,1
1130,Record_1130,True,2023-12-22 07:40:41,837010230200962,00000M5,28.15,0,2,57.97,0,1,7.38,0,2,3.58,0,1,1
1131,Record_1131,True,2023-12-22 06:40:41,744645253490837,00000M5,29.12,0,1,65.4,0,1,7.17,0,1,3.91,0,2,1
1132,Record_1132,True,2023-12-22 05:40:41,271300158670608,00000M5,26.84,0,1,66.88,0,1,7.79,0,3,3.69,0,3,1
1133,Record_1133,True,2023-12-22 04:40:41,541522911710526,00000M5,30.27,0,2,67.89,0,3,6.85,0,1,3.61,0,2,1
1134,Record_1134,True,2023-12-22 03:40:41,322284127756065,00000M5,25.29,0,2,68.72,0,3,6.43,0,3,3.64,0,3,1
1135,Record_1135,True,2023-12-22 02:40:41,282441090046474,00000M5,23.16,0,2,52.7,0,1,6.93,0,1,3.3,0,1,1
1136,Record_1136,True,2023-12-22 01:40:41,377543647687796,00000M5,27.0,0,3,66.34,0,3,6.19,0,1,3.24,0,1,1
1137,Record_1137,True,2023-12-22 00:40:41,045749921929504,00000M5,33.35,0,3,69.17,0,2,7.34,0,2,3.9,0,2,1
1138,Record_1138,True,2023-12-21 23:40:41,182052142222119,00000M5,20.72,0,2,61.67,0,1,6.9,0,1,3.51,0,3,1
1139,Record_1139,True,2023-12-21 22:40:41,120217632014461,00000M5,20.32,0,2,61.31,0,1,7.91,0,2,3.24,0,2,1
1140,Record_1140,True,2023-12-21 21:40:41,782212565823866,00000M5,21.6,0,1,57.23,0,3,6.07,0,1,3.74,0,3,1
1141,Record_1141,True,2023-12-21 20:40:41,752730433580268,00000M5,31.12,0,3,51.12,0,2,6.21,0,1,3.05,0,2,1
1142,Record_1142,True,2023-12-21 19:40:41,934121383388595,00000M5,22.04,0,1,59.12,0,3,7.83,0,1,3.17,0,2,1
1143,Record_1143,True,2023-12-21 18:40:41,504808699015778,00000M5,31.6,0,1,65.73,0,1,7.57,0,2,3.25,0,1,1
1144,Record_1144,True,2023-12-21 17:40:41,071891849797168,00000M5,24.72,0,2,65.31,0,2,6.71,0,2,3.75,0,2,1
1145,Record_1145,True,2023-12-21 16:40:41,768622923163352,00000M5,26.04,0,3,68.66,0,3,6.24,0,1,3.99,0,3,1
1146,Record_1146,True,2023-12-21 15:40:41,821219870433381,00000M5,30.84,0,2,55.16,0,1,6.67,0,2,3.25,0,2,1
1147,Record_1147,True,2023-12-21 14:40:41,227585221550485,00000M5,28.17,0,3,58.35,0,1,7.21,0,3,4.0,0,1,1
1148,Record_1148,True,2023-12-21 13:40:41,317288054403988,00000M5,23.14,0,2,54.27,0,3,6.51,0,1,3.95,0,3,1
1149,Record_1149,True,2023-12-21 12:40:41,886325437744063,00000M5,31.62,0,1,61.61,0,2,7.36,0,2,3.79,0,1,1
1150,Record_1150,True,2023-12-21 11:40:41,600338802069290,00000M5,33.82,0,1,54.51,0,2,6.68,0,2,3.07,0,2,1
1151,Record_1151,True,2023-12-21 10:40:41,020631158621840,00000M5,25.27,0,3,55.74,0,1,6.37,0,3,3.59,0,3,1
1152,Record_1152,True,2023-12-21 09:40:41,092629325101609,00000M5,20.58,0,3,58.24,0,1,7.13,0,2,3.39,0,2,1
1153,Record_1153,True,2023-12-21 08:40:41,932765866229861,00000M5,24.3,0,3,63.31,0,1,6.57,0,1,3.65,0,3,1
1154,Record_1154,True,2023-12-21 07:40:41,412615937969296,00000M5,24.31,0,3,65.24,0,3,6.76,0,2,3.81,0,1,1
1155,Record_1155,True,2023-12-21 06:40:41,769868082363359,00000M5,31.34,0,2,59.65,0,2,6.81,0,2,3.16,0,1,1
1156,Record_1156,True,2023-12-21 05:40:41,634259572360247,00000M5,29.52,0,1,65.55,0,2,6.49,0,3,3.49,0,2,1
1157,Record_1157,True,2023-12-21 04:40:41,679112288972299,00000M5,26.41,0,2,54.98,0,1,7.04,0,2,3.8,0,3,1
1158,Record_1158,True,2023-12-21 03:40:41,557435676570052,00000M5,21.29,0,1,63.76,0,2,7.44,0,3,3.96,0,3,1
1159,Record_1159,True,2023-12-21 02:40:41,711149678853390,00000M5,26.2,0,2,54.91,0,3,6.74,0,1,3.73,0,2,1
1160,Record_1160,True,2023-12-21 01:40:41,262966329850029,00000M5,26.6,0,2,57.82,0,3,6.13,0,1,3.95,0,2,1
1161,Record_1161,True,2023-12-21 00:40:41,182786779810868,00000M5,26.15,0,2,57.83,0,3,7.09,0,1,3.57,0,1,1
1162,Record_1162,True,2023-12-20 23:40:41,544127247620491,00000M5,32.04,0,2,52.63,0,1,6.67,0,3,3.11,0,1,1
1163,Record_1163,True,2023-12-20 22:40:41,254363796589668,00000M5,21.29,0,1,56.92,0,3,6.35,0,2,3.73,0,3,1
1164,Record_1164,True,2023-12-20 21:40:41,723625486509676,00000M5,23.25,0,2,55.92,0,1,7.31,0,1,3.55,0,3,1
1165,Record_1165,True,2023-12-20 20:40:41,922467437788535,00000M5,21.67,0,1,53.05,0,1,7.39,0,2,3.89,0,3,1
1166,Record_1166,True,2023-12-20 19:40:41,688863279554814,00000M5,28.73,0,3,60.88,0,2,6.87,0,2,3.67,0,1,1
1167,Record_1167,True,2023-12-20 18:40:41,482774461424658,00000M5,24.82,0,1,66.06,0,2,6.75,0,2,3.4,0,2,1
1168,Record_1168,True,2023-12-20 17:40:41,040619250916171,00000M5,24.32,0,3,68.9,0,3,6.59,0,2,3.9,0,2,1
1169,Record_1169,True,2023-12-20 16:40:41,804496536000007,00000M5,24.95,0,1,52.13,0,1,7.81,0,3,3.95,0,3,1
1170,Record_1170,True,2023-12-20 15:40:41,858355230631833,00000M5,33.56,0,1,69.69,0,2,7.24,0,3,3.32,0,2,1
1171,Record_1171,True,2023-12-20 14:40:41,905927159133125,00000M5,31.23,0,2,56.68,0,3,6.33,0,1,3.69,0,1,1
1172,Record_1172,True,2023-12-20 13:40:41,936893042532257,00000M5,21.21,0,3,52.39,0,1,6.25,0,1,3.32,0,1,1
1173,Record_1173,True,2023-12-20 12:40:41,529701198865378,00000M5,21.89,0,1,54.25,0,3,6.46,0,2,3.19,0,3,1
1174,Record_1174,True,2023-12-20 11:40:41,343136892526046,00000M5,32.53,0,2,54.26,0,2,7.56,0,2,3.26,0,3,1
1175,Record_1175,True,2023-12-20 10:40:41,503909049120494,00000M5,31.04,0,1,63.31,0,3,7.91,0,2,3.64,0,3,1
1176,Record_1176,True,2023-12-20 09:40:41,219350011439656,00000M5,25.49,0,2,65.67,0,2,7.52,0,3,3.65,0,3,1
1177,Record_1177,True,2023-12-20 08:40:41,200546033584672,00000M5,20.59,0,2,52.28,0,2,6.42,0,1,3.54,0,1,1
1178,Record_1178,True,2023-12-20 07:40:41,333208797296721,00000M5,30.38,0,3,68.75,0,1,7.65,0,1,3.17,0,3,1
1179,Record_1179,True,2023-12-20 06:40:41,192620106415194,00000M5,27.05,0,2,63.1,0,1,6.38,0,3,3.96,0,2,1
1180,Record_1180,True,2023-12-20 05:40:41,306411411157979,00000M5,25.81,0,2,57.42,0,1,7.98,0,1,3.6,0,1,1
1181,Record_1181,True,2023-12-20 04:40:41,923805831875980,00000M5,34.89,0,1,58.28,0,2,7.59,0,3,3.86,0,3,1
1182,Record_1182,True,2023-12-20 03:40:41,107633363741510,00000M5,32.0,0,1,65.45,0,3,7.66,0,1,3.8,0,1,1
1183,Record_1183,True,2023-12-20 02:40:41,300140098440487,00000M5,25.78,0,2,52.61,0,1,7.67,0,1,3.29,0,1,1
1184,Record_1184,True,2023-12-20 01:40:41,991380404641735,00000M5,20.55,0,3,68.13,0,1,6.49,0,1,3.7,0,3,1
1185,Record_1185,True,2023-12-20 00:40:41,247041051813236,00000M5,34.16,0,2,51.44,0,2,6.67,0,2,3.86,0,1,1
1186,Record_1186,True,2023-12-19 23:40:41,414210568091512,00000M5,24.65,0,3,50.05,0,3,7.08,0,1,3.26,0,3,1
1187,Record_1187,True,2023-12-19 22:40:41,947784393139490,00000M5,28.95,0,3,65.62,0,1,7.24,0,3,3.25,0,2,1
1188,Record_1188,True,2023-12-19 21:40:41,610873426649960,00000M5,23.4,0,3,69.72,0,1,7.38,0,2,3.91,0,3,1
1189,Record_1189,True,2023-12-19 20:40:41,886049931036402,00000M5,20.05,0,1,65.94,0,2,6.55,0,2,3.48,0,1,1
1190,Record_1190,True,2023-12-19 19:40:41,455598179844351,00000M5,30.06,0,2,67.11,0,2,7.88,0,1,3.47,0,3,1
1191,Record_1191,True,2023-12-19 18:40:41,801203991820978,00000M5,33.9,0,3,52.9,0,1,7.31,0,1,3.01,0,3,1
1192,Record_1192,True,2023-12-19 17:40:41,599524548487241,00000M5,21.66,0,1,54.03,0,3,6.33,0,3,3.6,0,1,1
1193,Record_1193,True,2023-12-19 16:40:41,619757607725315,00000M5,24.87,0,1,52.5,0,3,7.57,0,2,3.95,0,1,1
1194,Record_1194,True,2023-12-19 15:40:41,228724495246846,00000M5,30.59,0,3,61.7,0,1,7.67,0,2,3.23,0,3,1
1195,Record_1195,True,2023-12-19 14:40:41,163201509355700,00000M5,21.54,0,2,57.66,0,1,6.72,0,2,3.84,0,3,1
1196,Record_1196,True,2023-12-19 13:40:41,350561164097055,00000M5,34.09,0,1,68.17,0,3,7.64,0,2,3.49,0,3,1
1197,Record_1197,True,2023-12-19 12:40:41,772451179336481,00000M5,30.27,0,2,52.86,0,3,6.88,0,2,3.48,0,3,1
1198,Record_1198,True,2023-12-19 11:40:41,712508338857240,00000M5,27.48,0,1,61.8,0,1,6.94,0,3,3.02,0,2,1
1199,Record_1199,True,2023-12-19 10:40:41,707436731469775,00000M5,24.52,0,1,61.12,0,2,6.34,0,2,3.9,0,3,1
1200,Record_1200,True,2023-12-19 09:40:41,912612609052036,00000M5,20.98,0,3,52.19,0,1,6.4,0,1,3.67,0,1,1
1201,Record_1201,True,2023-12-19 08:40:41,475720730598243,00000M5,29.9,0,2,59.22,0,3,7.08,0,2,3.4,0,3,1
1202,Record_1202,True,2023-12-19 07:40:41,645514465758120,00000M5,23.58,0,3,56.2,0,3,6.84,0,3,3.68,0,2,1
1203,Record_1203,True,2023-12-19 06:40:41,610255591814217,00000M5,26.27,0,2,66.75,0,2,6.85,0,2,3.39,0,2,1
1204,Record_1204,True,2023-12-19 05:40:41,202951634851278,00000M5,27.91,0,2,51.61,0,1,6.69,0,2,3.87,0,3,1
1205,Record_1205,True,2023-12-19 04:40:41,245562519605903,00000M5,22.54,0,3,62.88,0,2,6.59,0,1,3.57,0,1,1
1206,Record_1206,True,2023-12-19 03:40:41,537969050907254,00000M5,23.52,0,1,57.58,0,2,7.67,0,1,3.2,0,1,1
1207,Record_1207,True,2023-12-19 02:40:41,287056824476517,00000M5,25.21,0,2,66.22,0,3,7.21,0,1,3.32,0,2,1
1208,Record_1208,True,2023-12-19 01:40:41,864277583940647,00000M5,28.19,0,3,59.47,0,3,7.77,0,2,3.23,0,1,1
1209,Record_1209,True,2023-12-19 00:40:41,851381309185556,00000M5,29.71,0,2,60.11,0,3,7.25,0,3,3.67,0,3,1
1210,Record_1210,True,2023-12-18 23:40:41,399730823981205,00000M5,34.32,0,2,68.86,0,3,7.15,0,3,3.41,0,2,1
1211,Record_1211,True,2023-12-18 22:40:41,574543427437652,00000M5,31.52,0,3,50.91,0,2,7.57,0,1,3.05,0,2,1
1212,Record_1212,True,2023-12-18 21:40:41,398014901107384,00000M5,29.57,0,1,56.23,0,2,6.1,0,2,3.95,0,3,1
1213,Record_1213,True,2023-12-18 20:40:41,188557841285672,00000M5,24.28,0,3,51.66,0,2,7.43,0,2,3.82,0,1,1
1214,Record_1214,True,2023-12-18 19:40:41,483064789353451,00000M5,30.38,0,1,53.67,0,1,7.7,0,2,3.42,0,1,1
1215,Record_1215,True,2023-12-18 18:40:41,522833687005573,00000M5,22.52,0,3,65.57,0,1,6.25,0,1,3.14,0,1,1
1216,Record_1216,True,2023-12-18 17:40:41,589254802986094,00000M5,23.18,0,1,69.68,0,3,6.27,0,3,3.28,0,3,1
1217,Record_1217,True,2023-12-18 16:40:41,482674314460560,00000M5,22.75,0,3,69.22,0,1,7.78,0,2,3.78,0,1,1
1218,Record_1218,True,2023-12-18 15:40:41,510122857508777,00000M5,25.18,0,1,63.54,0,2,7.56,0,3,3.64,0,2,1
1219,Record_1219,True,2023-12-18 14:40:41,835029462574048,00000M5,24.22,0,3,52.07,0,2,6.23,0,3,3.0,0,1,1
1220,Record_1220,True,2023-12-18 13:40:41,850893201500169,00000M5,24.5,0,1,67.18,0,3,7.51,0,2,3.39,0,3,1
1221,Record_1221,True,2023-12-18 12:40:41,288722614697880,00000M5,31.75,0,3,51.4,0,3,7.78,0,1,3.45,0,2,1
1222,Record_1222,True,2023-12-18 11:40:41,006343885997900,00000M5,23.69,0,2,52.35,0,2,6.96,0,1,3.82,0,3,1
1223,Record_1223,True,2023-12-18 10:40:41,008240464509354,00000M5,27.53,0,1,57.8,0,2,6.43,0,2,3.51,0,2,1
1224,Record_1224,True,2023-12-18 09:40:41,618421450947582,00000M5,22.4,0,2,57.28,0,3,6.25,0,3,3.21,0,1,1
1225,Record_1225,True,2023-12-18 08:40:41,777126576237721,00000M5,21.36,0,1,56.41,0,3,7.95,0,2,3.87,0,3,1
1226,Record_1226,True,2023-12-18 07:40:41,741535684373135,00000M5,22.04,0,3,62.06,0,1,7.71,0,1,3.84,0,2,1
1227,Record_1227,True,2023-12-18 06:40:41,891773081021064,00000M5,33.7,0,2,67.29,0,1,6.93,0,3,3.17,0,2,1
1228,Record_1228,True,2023-12-18 05:40:41,762534784664182,00000M5,24.09,0,2,64.24,0,3,7.77,0,2,3.8,0,1,1
1229,Record_1229,True,2023-12-18 04:40:41,891600512033123,00000M5,24.97,0,2,52.28,0,3,7.3,0,1,3.84,0,2,1
1230,Record_1230,True,2023-12-18 03:40:41,072758713425094,00000M5,26.48,0,2,54.61,0,3,6.65,0,3,3.93,0,1,1
1231,Record_1231,True,2023-12-18 02:40:41,749476117964537,00000M5,31.14,0,1,63.91,0,3,7.2,0,3,3.63,0,3,1
1232,Record_1232,True,2023-12-18 01:40:41,402466090963303,00000M5,20.48,0,1,56.22,0,1,7.64,0,2,3.42,0,2,1
1233,Record_1233,True,2023-12-18 00:40:41,414737324757675,00000M5,30.26,0,3,69.64,0,3,6.54,0,1,3.79,0,3,1
1234,Record_1234,True,2023-12-17 23:40:41,718835562947121,00000M5,31.29,0,3,63.34,0,2,6.22,0,1,3.45,0,1,1
1235,Record_1235,True,2023-12-17 22:40:41,713007051787687,00000M5,29.64,0,2,52.07,0,2,7.11,0,3,3.67,0,1,1
1236,Record_1236,True,2023-12-17 21:40:41,527074623464854,00000M5,26.14,0,3,60.97,0,1,7.15,0,2,3.96,0,1,1
1237,Record_1237,True,2023-12-17 20:40:41,595608434171108,00000M5,31.38,0,2,65.54,0,3,7.64,0,1,3.11,0,3,1
1238,Record_1238,True,2023-12-17 19:40:41,573943553783089,00000M5,20.37,0,3,68.07,0,2,7.19,0,2,3.33,0,3,1
1239,Record_1239,True,2023-12-17 18:40:41,232403368633362,00000M5,26.4,0,1,63.82,0,2,7.3,0,1,3.7,0,2,1
1240,Record_1240,True,2023-12-17 17:40:41,029613323337112,00000M5,23.03,0,2,50.59,0,1,7.9,0,2,3.46,0,1,1
1241,Record_1241,True,2023-12-17 16:40:41,221884195152693,00000M5,30.2,0,2,65.68,0,3,7.97,0,2,3.03,0,3,1
1242,Record_1242,True,2023-12-17 15:40:41,168090116413171,00000M5,20.83,0,3,51.86,0,3,7.3,0,3,3.6,0,3,1
1243,Record_1243,True,2023-12-17 14:40:41,245656614990393,00000M5,34.22,0,3,56.35,0,3,6.92,0,1,3.54,0,1,1
1244,Record_1244,True,2023-12-17 13:40:41,061351791801676,00000M5,22.66,0,3,56.95,0,2,7.78,0,2,3.07,0,1,1
1245,Record_1245,True,2023-12-17 12:40:41,409480824532962,00000M5,29.0,0,1,58.62,0,1,7.23,0,2,3.02,0,2,1
1246,Record_1246,True,2023-12-17 11:40:41,176936440022460,00000M5,20.24,0,2,55.52,0,2,7.33,0,2,3.37,0,3,1
1247,Record_1247,True,2023-12-17 10:40:41,603549980185195,00000M5,27.02,0,2,51.32,0,1,6.79,0,3,3.74,0,1,1
1248,Record_1248,True,2023-12-17 09:40:41,895492005910744,00000M5,23.72,0,2,62.48,0,2,6.08,0,1,3.73,0,1,1
1249,Record_1249,True,2023-12-17 08:40:41,651644230002927,00000M5,23.89,0,3,57.9,0,1,7.04,0,3,3.31,0,1,1
1250,Record_1250,True,2023-12-17 07:40:41,408078722851645,00000M5,27.32,0,1,61.05,0,2,6.8,0,1,3.33,0,3,1
1251,Record_1251,True,2023-12-17 06:40:41,272602872869131,00000M5,22.87,0,2,55.37,0,1,7.14,0,3,3.19,0,2,1
1252,Record_1252,True,2023-12-17 05:40:41,816312210569856,00000M5,33.76,0,1,62.08,0,3,6.46,0,1,3.54,0,2,1
1253,Record_1253,True,2023-12-17 04:40:41,551563187850113,00000M5,20.09,0,2,62.58,0,1,6.31,0,2,3.85,0,2,1
1254,Record_1254,True,2023-12-17 03:40:41,973288856414332,00000M5,29.16,0,3,61.13,0,1,7.67,0,3,3.32,0,2,1
1255,Record_1255,True,2023-12-17 02:40:41,849487969625181,00000M5,26.57,0,3,69.39,0,1,6.1,0,2,3.61,0,3,1
1256,Record_1256,True,2023-12-17 01:40:41,334077383529927,00000M5,28.81,0,2,57.19,0,2,7.45,0,3,3.36,0,3,1
1257,Record_1257,True,2023-12-17 00:40:41,348118174258979,00000M5,21.53,0,2,69.43,0,2,6.47,0,1,3.9,0,2,1
1258,Record_1258,True,2023-12-16 23:40:41,049279719965626,00000M5,33.35,0,1,66.44,0,2,6.86,0,1,3.98,0,1,1
1259,Record_1259,True,2023-12-16 22:40:41,812987494564111,00000M5,31.12,0,1,64.17,0,1,7.75,0,2,3.98,0,3,1
1260,Record_1260,True,2023-12-16 21:40:41,012008641447337,00000M5,22.09,0,3,57.14,0,3,6.5,0,3,3.56,0,3,1
1261,Record_1261,True,2023-12-16 20:40:41,059737146423558,00000M5,20.37,0,3,67.32,0,3,7.27,0,2,3.17,0,2,1
1262,Record_1262,True,2023-12-16 19:40:41,987013397978723,00000M5,26.38,0,1,57.28,0,2,6.94,0,3,3.21,0,2,1
1263,Record_1263,True,2023-12-16 18:40:41,149706978594479,00000M5,29.26,0,1,57.57,0,1,7.33,0,3,3.15,0,3,1
1264,Record_1264,True,2023-12-16 17:40:41,992460357689061,00000M5,25.41,0,3,59.01,0,1,7.83,0,1,3.64,0,2,1
1265,Record_1265,True,2023-12-16 16:40:41,037102835789597,00000M5,24.19,0,3,69.4,0,3,7.52,0,2,3.51,0,2,1
1266,Record_1266,True,2023-12-16 15:40:41,445966933750745,00000M5,34.91,0,1,51.57,0,3,7.99,0,1,3.61,0,1,1
1267,Record_1267,True,2023-12-16 14:40:41,219803308478798,00000M5,34.56,0,1,62.27,0,1,7.82,0,3,3.64,0,2,1
1268,Record_1268,True,2023-12-16 13:40:41,838724526415890,00000M5,29.03,0,2,69.19,0,1,7.01,0,1,3.83,0,1,1
1269,Record_1269,True,2023-12-16 12:40:41,032166505967182,00000M5,29.56,0,3,59.89,0,2,7.02,0,1,3.21,0,1,1
1270,Record_1270,True,2023-12-16 11:40:41,056399215061190,00000M5,25.03,0,3,68.54,0,1,6.6,0,1,3.5,0,3,1
1271,Record_1271,True,2023-12-16 10:40:41,883053167533162,00000M5,25.17,0,3,69.91,0,2,7.46,0,3,3.02,0,2,1
1272,Record_1272,True,2023-12-16 09:40:41,375463709696053,00000M5,28.97,0,1,61.48,0,3,6.1,0,2,3.48,0,1,1
1273,Record_1273,True,2023-12-16 08:40:41,046055328553855,00000M5,28.56,0,1,69.34,0,1,7.36,0,3,3.39,0,3,1
1274,Record_1274,True,2023-12-16 07:40:41,517510843405902,00000M5,31.72,0,3,62.81,0,2,7.24,0,2,3.42,0,2,1
1275,Record_1275,True,2023-12-16 06:40:41,143759749945787,00000M5,24.8,0,1,65.82,0,3,6.84,0,3,3.32,0,1,1
1276,Record_1276,True,2023-12-16 05:40:41,203539491501490,00000M5,21.25,0,2,68.65,0,2,6.76,0,2,3.64,0,2,1
1277,Record_1277,True,2023-12-16 04:40:41,392891186591187,00000M5,21.86,0,3,68.73,0,1,6.0,0,3,3.05,0,3,1
1278,Record_1278,True,2023-12-16 03:40:41,081548745238162,00000M5,21.52,0,2,66.06,0,2,6.93,0,1,3.78,0,3,1
1279,Record_1279,True,2023-12-16 02:40:41,552517462061259,00000M5,34.29,0,2,58.84,0,2,6.26,0,2,3.38,0,2,1
1280,Record_1280,True,2023-12-16 01:40:41,499463914576108,00000M5,24.33,0,2,62.65,0,2,6.59,0,2,3.65,0,1,1
1281,Record_1281,True,2023-12-16 00:40:41,386345888233116,00000M5,27.83,0,2,63.48,0,3,7.02,0,3,3.61,0,1,1
1282,Record_1282,True,2023-12-15 23:40:41,720184285422341,00000M5,23.54,0,1,67.58,0,3,6.17,0,3,3.26,0,3,1
1283,Record_1283,True,2023-12-15 22:40:41,190806748584161,00000M5,27.91,0,2,54.9,0,2,6.67,0,1,3.97,0,3,1
1284,Record_1284,True,2023-12-15 21:40:41,133721839083284,00000M5,26.31,0,3,55.32,0,3,6.95,0,1,3.37,0,1,1
1285,Record_1285,True,2023-12-15 20:40:41,258450316642026,00000M5,26.9,0,2,66.25,0,2,6.31,0,3,3.66,0,3,1
1286,Record_1286,True,2023-12-15 19:40:41,215649691665225,00000M5,28.87,0,1,59.63,0,2,6.46,0,1,3.46,0,1,1
1287,Record_1287,True,2023-12-15 18:40:41,963810933116624,00000M5,30.34,0,1,56.37,0,1,6.27,0,2,3.68,0,1,1
1288,Record_1288,True,2023-12-15 17:40:41,354049824343647,00000M5,27.53,0,3,58.22,0,3,6.95,0,3,3.39,0,3,1
1289,Record_1289,True,2023-12-15 16:40:41,929306542166061,00000M5,30.27,0,2,69.23,0,1,6.42,0,1,3.1,0,3,1
1290,Record_1290,True,2023-12-15 15:40:41,740981017156140,00000M5,34.29,0,1,64.24,0,3,7.62,0,2,3.66,0,2,1
1291,Record_1291,True,2023-12-15 14:40:41,554629739010860,00000M5,20.84,0,2,56.8,0,1,7.82,0,3,3.69,0,3,1
1292,Record_1292,True,2023-12-15 13:40:41,934775611819985,00000M5,33.66,0,1,65.25,0,1,6.41,0,1,3.55,0,1,1
1293,Record_1293,True,2023-12-15 12:40:41,091072290174607,00000M5,21.55,0,1,68.13,0,3,6.94,0,1,3.08,0,3,1
1294,Record_1294,True,2023-12-15 11:40:41,207038784212206,00000M5,30.54,0,1,59.87,0,1,6.47,0,3,3.33,0,1,1
1295,Record_1295,True,2023-12-15 10:40:41,781412479540898,00000M5,23.38,0,1,67.43,0,1,7.87,0,3,3.82,0,3,1
1296,Record_1296,True,2023-12-15 09:40:41,737405779587869,00000M5,29.02,0,2,68.97,0,3,6.26,0,3,3.97,0,2,1
1297,Record_1297,True,2023-12-15 08:40:41,979856237620971,00000M5,31.92,0,2,60.06,0,1,6.32,0,2,3.7,0,3,1
1298,Record_1298,True,2023-12-15 07:40:41,549218321164421,00000M5,22.37,0,2,64.65,0,1,7.81,0,1,3.4,0,1,1
1299,Record_1299,True,2023-12-15 06:40:41,046786805437972,00000M5,27.95,0,1,62.44,0,3,7.09,0,2,3.85,0,1,1
1300,Record_1300,True,2023-12-15 05:40:41,446514701820442,00000M5,27.85,0,2,53.66,0,3,6.24,0,1,3.03,0,2,1
1301,Record_1301,True,2023-12-15 04:40:41,305262077796440,00000M5,33.88,0,1,54.49,0,3,7.1,0,1,3.03,0,2,1
1302,Record_1302,True,2023-12-15 03:40:41,096508646065508,00000M5,20.43,0,3,59.61,0,2,7.83,0,2,3.96,0,3,1
1303,Record_1303,True,2023-12-15 02:40:41,872280718100673,00000M5,29.65,0,1,59.03,0,1,7.99,0,2,3.44,0,1,1
1304,Record_1304,True,2023-12-15 01:40:41,830309626969358,00000M5,28.66,0,2,66.01,0,2,6.27,0,3,3.03,0,2,1
